side	keyword	normalized_keyword	entity_id	display_name	matched_field	matched_text	match_method
target	type 2 diabetes	type 2 diabetes	ENT_105F1657D0E9701824DF	patients who debuted with type 2 diabetes mellitus	display_name	patients who debuted with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_107D587895843688D69E	non-new-onset type 2 diabetes	aliases	non-new-onset type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_107D587895843688D69E	non-new-onset type 2 diabetes	display_name	non-new-onset type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_10B02BF2DBF272AAE750	severity of type 2 diabetes	aliases	severity of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_10B02BF2DBF272AAE750	severity of type 2 diabetes	display_name	severity of type 2 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_10F483ABCA09060489A3	different clinical status on diagnosis of type 1 diabetes	aliases	different clinical status on diagnosis of type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_10F483ABCA09060489A3	different clinical status on diagnosis of type 1 diabetes	display_name	different clinical status on diagnosis of type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_10FAF646B4F1F19DA2E5	non–insulin-treated patients with type 2 diabetes	aliases	non–insulin-treated patients with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_10FAF646B4F1F19DA2E5	non–insulin-treated patients with type 2 diabetes	display_name	non–insulin-treated patients with type 2 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_1174F9551628CA2EF32F	children and adolescents with type 1 diabetes mellitus	aliases	children and adolescents with type 1 diabetes mellitus	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_1174F9551628CA2EF32F	children and adolescents with type 1 diabetes mellitus	display_name	children and adolescents with type 1 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_11B369B8A1FEE8612FAF	type 2 diabetes plus depression	aliases	type 2 diabetes plus depression	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_11B369B8A1FEE8612FAF	type 2 diabetes plus depression	display_name	type 2 diabetes plus depression	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_123424D065DF656B2BB9	obese associated type 2 diabetes mellitus	aliases	obese associated type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_123424D065DF656B2BB9	obese associated type 2 diabetes mellitus	display_name	obese associated type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_123E1B3B04163522D5BF	Type 2 diabetes group	aliases	Type 2 diabetes group	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_123E1B3B04163522D5BF	Type 2 diabetes group	aliases	type 2 diabetes group	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_123E1B3B04163522D5BF	Type 2 diabetes group	display_name	Type 2 diabetes group	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_1374B6267E978E181737	genetic susceptibility of type 1 diabetes	aliases	genetic susceptibility of type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_1374B6267E978E181737	genetic susceptibility of type 1 diabetes	display_name	genetic susceptibility of type 1 diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_150FB2DD5B00F6F75D36	pre-gestational diabetes	aliases	pre- gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_150FB2DD5B00F6F75D36	pre-gestational diabetes	aliases	pre-gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_150FB2DD5B00F6F75D36	pre-gestational diabetes	display_name	pre-gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_15186DCC5698CE12B5E7	complication of gestational diabetes mellitus	aliases	complication of gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_15186DCC5698CE12B5E7	complication of gestational diabetes mellitus	display_name	complication of gestational diabetes mellitus	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_153B36BBAF4C8145033C	youth with type 1 diabetes	aliases	youth with type 1 diabetes	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_153B36BBAF4C8145033C	youth with type 1 diabetes	display_name	youth with type 1 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_15402A0546641CB30BBA	type 2 diabetes mellitus with diabetic retinopathy	aliases	type 2 diabetes mellitus with diabetic retinopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_15402A0546641CB30BBA	type 2 diabetes mellitus with diabetic retinopathy	display_name	type 2 diabetes mellitus with diabetic retinopathy	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_15869EE78E8664618B80	asymptomatic patients with type 2 diabetes mellitus	aliases	asymptomatic patients with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_15869EE78E8664618B80	asymptomatic patients with type 2 diabetes mellitus	display_name	asymptomatic patients with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_15A9D18DC65CF07CC305	micro-inflammation of type 2 diabetes	aliases	micro-inflammation of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_15A9D18DC65CF07CC305	micro-inflammation of type 2 diabetes	display_name	micro-inflammation of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1632B7CD2E35F2399A99	elderly hypertinsive patients with accompanying type 2 diabetes mellitus	aliases	elderly hypertinsive patients with accompanying type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1632B7CD2E35F2399A99	elderly hypertinsive patients with accompanying type 2 diabetes mellitus	display_name	elderly hypertinsive patients with accompanying type 2 diabetes mellitus	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_164416C8EF12784CB2C9	symptoms and sign of type 1 diabetes (T1D)	aliases	symptoms and sign of type 1 diabetes (T1D)	normalized_substring
target	type 1 diabetes	type 1 diabetes	ENT_164416C8EF12784CB2C9	symptoms and sign of type 1 diabetes (T1D)	display_name	symptoms and sign of type 1 diabetes (T1D)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_175EFF7D52FFD489E821	cardiovascular diseases combined with type 2 diabetes	aliases	cardiovascular diseases combined with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_175EFF7D52FFD489E821	cardiovascular diseases combined with type 2 diabetes	display_name	cardiovascular diseases combined with type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_178C773764150A3928CF	type 2 diabetes group and normal control group	aliases	type 2 diabetes group and normal control group	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_178C773764150A3928CF	type 2 diabetes group and normal control group	display_name	type 2 diabetes group and normal control group	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_179092192ECC08DE282D	adverse outcomes of gestational diabetes mellitus	aliases	adverse outcomes of gestational diabetes mellitus	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_179092192ECC08DE282D	adverse outcomes of gestational diabetes mellitus	display_name	adverse outcomes of gestational diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_17934EE2FB9C799F15BE	type 2 diabetes mellitus with osteoporosis	aliases	type 2 diabetes mellitus with osteoporosis	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_17934EE2FB9C799F15BE	type 2 diabetes mellitus with osteoporosis	display_name	type 2 diabetes mellitus with osteoporosis	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_17C54763EE1CEEAA6BB5	morbidities of gestational diabetes mellitus and gestational impaired glucose tolerance	aliases	morbidities of gestational diabetes mellitus and gestational impaired glucose tolerance	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_17C54763EE1CEEAA6BB5	morbidities of gestational diabetes mellitus and gestational impaired glucose tolerance	display_name	morbidities of gestational diabetes mellitus and gestational impaired glucose tolerance	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18086859B0E5B2A54921	GK rat model of type 2 diabetes	aliases	GK rat model of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18086859B0E5B2A54921	GK rat model of type 2 diabetes	display_name	GK rat model of type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_183796A165F61D1E5FBA	obesity related-type 2 diabetes mellitus	aliases	obesity related-type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_183796A165F61D1E5FBA	obesity related-type 2 diabetes mellitus	display_name	obesity related-type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1849290EC206B80CAE79	pathogenesis of type 2 diabetes mellitus and MS	aliases	pathogenesis of type 2 diabetes mellitus and MS	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1849290EC206B80CAE79	pathogenesis of type 2 diabetes mellitus and MS	display_name	pathogenesis of type 2 diabetes mellitus and MS	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18598DB29FD41BA6EDA8	pathogenesis of both type 1 and type 2 diabetes	aliases	pathogenesis of both type 1 and type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18598DB29FD41BA6EDA8	pathogenesis of both type 1 and type 2 diabetes	display_name	pathogenesis of both type 1 and type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18B9369213DA1AC7ABE4	relatives in multiple familial type 2 diabetes pedigree	aliases	relatives in multiple familial type 2 diabetes pedigree	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18B9369213DA1AC7ABE4	relatives in multiple familial type 2 diabetes pedigree	display_name	relatives in multiple familial type 2 diabetes pedigree	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18C3FCAB1AA9563FE520	ketosis-prone type 2 diabetes mellitus	aliases	ketosis-prone type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_18C3FCAB1AA9563FE520	ketosis-prone type 2 diabetes mellitus	display_name	ketosis-prone type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_197531DC973D59BB8AC7	type 2 diabetes mellitus(T2DM)in hypertensive patients	aliases	type 2 diabetes mellitus(T2DM)in hypertensive patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_197531DC973D59BB8AC7	type 2 diabetes mellitus(T2DM)in hypertensive patients	display_name	type 2 diabetes mellitus(T2DM)in hypertensive patients	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1A467D3F32C1977A884B	inflammatory diseases including type 2 diabetes and obesity	aliases	inflammatory diseases including type 2 diabetes and obesity	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1A467D3F32C1977A884B	inflammatory diseases including type 2 diabetes and obesity	display_name	inflammatory diseases including type 2 diabetes and obesity	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_1A5ECC8BD9B81607958E	Male offspring of rats with experimental gestational diabetes	aliases	Male offspring of rats with experimental gestational diabetes	normalized_substring
target	gestational diabetes	gestational diabetes	ENT_1A5ECC8BD9B81607958E	Male offspring of rats with experimental gestational diabetes	display_name	Male offspring of rats with experimental gestational diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1A6E2CDFDCD014F2A986	insulin resistance/type 2 diabetes or metabolic syndrome	aliases	insulin resistance/type 2 diabetes or metabolic syndrome	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1A6E2CDFDCD014F2A986	insulin resistance/type 2 diabetes or metabolic syndrome	display_name	insulin resistance/type 2 diabetes or metabolic syndrome	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1AD87251C17268650024	Hypertensive patients with type 2 diabetes mellitus	aliases	Hypertensive patients with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1AD87251C17268650024	Hypertensive patients with type 2 diabetes mellitus	display_name	Hypertensive patients with type 2 diabetes mellitus	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1AF2D436FC94BE6D48AC	type 2 diabetes, arterosclerosis and metabolic syndrome	aliases	type 2 diabetes, arterosclerosis and metabolic syndrome	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1AF2D436FC94BE6D48AC	type 2 diabetes, arterosclerosis and metabolic syndrome	display_name	type 2 diabetes, arterosclerosis and metabolic syndrome	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1B105F5216AAF178FBB5	patients with type 2 diabetes mellitus (DM) and coronary artery disease	aliases	patients with type 2 diabetes mellitus (DM) and coronary artery disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1B105F5216AAF178FBB5	patients with type 2 diabetes mellitus (DM) and coronary artery disease	display_name	patients with type 2 diabetes mellitus (DM) and coronary artery disease	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1B585660F2E7241E4679	Type 2 diabetes associated diarrhea	aliases	Type 2 diabetes associated diarrhea	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1B585660F2E7241E4679	Type 2 diabetes associated diarrhea	display_name	Type 2 diabetes associated diarrhea	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1BB435DB4DFBFC95CFC0	timely identification of those who will develop comorbidities (cardiovascular diseases or type 2 diabetes)	aliases	timely identification of those who will develop comorbidities (cardiovascular diseases or type 2 diabetes)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1BB435DB4DFBFC95CFC0	timely identification of those who will develop comorbidities (cardiovascular diseases or type 2 diabetes)	display_name	timely identification of those who will develop comorbidities (cardiovascular diseases or type 2 diabetes)	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1BFCD30EA15365F75D6A	diarrhea symptoms in type 2 diabetes	aliases	diarrhea symptoms in type 2 diabetes	normalized_substring
target	type 2 diabetes	type 2 diabetes	ENT_1BFCD30EA15365F75D6A	diarrhea symptoms in type 2 diabetes	display_name	diarrhea symptoms in type 2 diabetes	normalized_substring
